a1,a2,a3,a4,a1_coefficients,a2_coefficients,a3_coefficient,a4_coefficients,b1,b2,b3,b1_coefficients,b2_coefficients,b3_coefficients,c1,c2,c3,c1_coefficients,c2_coefficients,c3_coefficients,ETL_stack_sequence1,ETL_stack_sequence2,ETL_stack_sequence3,ETL_thickness1,ETL_thickness2,ETL_thickness3,HTL_additives_compounds1,HTL_additives_compounds2,HTL_additives_compounds3,HTL_additives_compounds4,Perovskite_deposition_solvents1,Perovskite_deposition_solvents2,Perovskite_deposition_solvents3,HTL_stack_sequence1,HTL_stack_sequence2,Perovskite_deposition_thermal_annealing_temperature1,Perovskite_deposition_thermal_annealing_temperature2,Perovskite_deposition_thermal_annealing_temperature3,Perovskite_deposition_thermal_annealing_temperature4,Perovskite_deposition_thermal_annealing_temperature5,Perovskite_deposition_thermal_annealing_temperature6,Perovskite_deposition_thermal_annealing_temperature7,Perovskite_deposition_thermal_annealing_temperature8,Perovskite_deposition_thermal_annealing_time1,Perovskite_deposition_thermal_annealing_time2,Perovskite_deposition_thermal_annealing_time3,Perovskite_deposition_thermal_annealing_time4,Perovskite_deposition_thermal_annealing_time5,Perovskite_deposition_thermal_annealing_time6,Perovskite_deposition_thermal_annealing_time7,Perovskite_deposition_thermal_annealing_time8,JV_default_PCE,JV_default_PCE
167,494.5,0,0,0.125,0.875,0,0,119,0,0,1,0,0,196,253.8,0,0.375,2.625,0,47.86,47.86,0,0,500,0,39.1,253.8,266,0,18,78,0,1787.74,0,145,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,18.56,0
167,494.5,0,0,0.125,0.875,0,0,119,0,0,1,0,0,196,253.8,0,0.375,2.625,0,47.86,47.86,0,0,500,0,39.1,253.8,266,0,18,78,0,1787.74,0,145,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,13.96,0
167,494.5,0,0,0.125,0.875,0,0,119,0,0,1,0,0,196,253.8,0,0.375,2.625,0,47.86,47.86,0,0,500,0,39.1,253.8,266,0,18,78,0,1787.74,0,145,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,14.98,0
167,494.5,31.1,0,0.05,0.8,0.15,0,119,0,0,1,0,0,196,253.8,0,0.33,2.67,0,47.86,47.86,0,20,100,0,39.1,253.8,266,0,18,78,0,1787.74,0,100,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,16,0
199.634,132.9,494.5,31.1,1,0.45,7.2,1.35,119,0,0,10,0,0,196,253.8,0,2.17,28.83,0,47.86,47.86,0,20,100,0,39.1,253.8,266,0,18,78,0,1787.74,0,100,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,13,0
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,47.86,0,0,40,0,0,253.8,266,0,0,253.8,0,0,1787.74,0,70,150,0,0,0,0,0,0,20,15,0,0,0,0,0,0,16.68,0
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,47.86,0,0,40,0,0,253.8,266,0,0,253.8,0,0,1787.74,0,70,150,0,0,0,0,0,0,20,15,0,0,0,0,0,0,15,0
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,47.86,47.86,0,20,250,0,253.8,266,0,0,78,86.1,0,1787.74,0,120,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,12.2,0
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,47.86,47.86,0,20,250,0,253.8,266,0,0,78,86.1,0,1787.74,0,120,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,13.4,0
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,47.86,47.86,0,20,250,0,253.8,266,0,0,78,86.1,0,1787.74,0,120,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,12.9,0
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,47.86,47.86,0,20,250,0,253.8,266,0,0,78,86.1,0,1787.74,0,120,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,8.8,0
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,47.86,47.86,0,55,0,0,253.8,266,0,0,253.8,0,0,1787.74,0,70,70,0,0,0,0,0,0,30,30,0,0,0,0,0,0,10.8,0
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,47.86,24.31,47.86,55,0,0,253.8,266,0,0,253.8,0,0,1787.74,0,70,70,0,0,0,0,0,0,30,30,0,0,0,0,0,0,11.8,0
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,47.86,47.86,0,0,400,0,253.8,266,0,0,18,78,0,1787.74,0,110,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,15.93,0
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,47.86,47.86,0,0,400,0,253.8,266,0,0,18,78,0,1787.74,0,110,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,13.16,0
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,47.86,47.86,144.48,0,400,0,253.8,266,0,0,18,78,0,1787.74,0,110,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,17.71,0
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,47.86,47.86,144.48,0,400,0,253.8,266,0,0,18,78,0,1787.74,0,110,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,16.72,0
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,47.86,47.86,144.48,0,400,0,253.8,266,0,0,18,78,0,1787.74,0,110,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,10.73,0
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,47.86,47.86,144.48,0,400,0,253.8,266,0,0,18,78,0,1787.74,0,110,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,10.44,0
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,47.86,47.86,0,0,500,0,253.8,266,0,0,253.8,0,0,1787.74,0,130,70,0,0,0,0,0,0,30,5,0,0,0,0,0,0,2.55,0
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,47.86,47.86,0,0,500,0,253.8,266,0,0,253.8,0,0,1787.74,0,130,70,0,0,0,0,0,0,30,5,0,0,0,0,0,0,3.85,0
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,47.86,47.86,0,0,500,0,253.8,266,0,0,253.8,0,0,1787.74,0,130,70,0,0,0,0,0,0,30,5,0,0,0,0,0,0,5.75,0
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,47.86,47.86,0,0,500,0,253.8,266,0,0,253.8,0,0,1787.74,0,130,70,0,0,0,0,0,0,30,5,0,0,0,0,0,0,4.59,0
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,47.86,47.86,0,0,500,0,253.8,266,0,0,253.8,0,0,1787.74,0,130,70,0,0,0,0,0,0,30,5,0,0,0,0,0,0,5.27,0
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,47.86,47.86,0,0,500,0,253.8,266,0,0,253.8,0,0,1787.74,0,130,70,0,0,0,0,0,0,30,5,0,0,0,0,0,0,7.23,0
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,47.86,47.86,0,0,500,0,253.8,266,0,0,253.8,0,0,1787.74,0,130,70,0,0,0,0,0,0,30,5,0,0,0,0,0,0,5.35,0
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,47.86,47.86,0,0,500,0,253.8,266,0,0,253.8,0,0,1787.74,0,130,70,0,0,0,0,0,0,30,5,0,0,0,0,0,0,3.85,0
167,494.5,31.1,0,0.05,0.79,0.16,0,119,0,0,1,0,0,196,253.8,0,0.3,2.7,0,47.86,47.86,0,0,200,0,253.8,266,0,0,18,78,0,1787.74,0,100,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,17.25,0
167,494.5,31.1,0,0.05,0.79,0.16,0,119,0,0,1,0,0,196,253.8,0,0.3,2.7,0,47.86,47.86,0,0,200,0,253.8,266,0,0,18,78,0,1787.74,0,100,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,18.45,0
167,494.5,31.1,0,0.05,0.79,0.16,0,119,0,0,1,0,0,196,253.8,0,0.3,2.7,0,47.86,47.86,0,0,200,0,253.8,266,0,0,18,78,0,1787.74,0,100,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,19.15,0
167,494.5,31.1,0,0.05,0.79,0.16,0,119,0,0,1,0,0,196,253.8,0,0.3,2.7,0,47.86,47.86,0,0,200,0,253.8,266,0,0,18,78,0,1787.74,0,100,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,17.81,0
167,494.5,31.1,0,0.05,0.79,0.16,0,119,0,0,1,0,0,196,253.8,0,0.3,2.7,0,47.86,47.86,0,0,200,0,253.8,266,0,0,18,78,0,1787.74,0,100,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,16.34,0
167,494.5,31.1,0,0.05,0.79,0.16,0,119,0,0,1,0,0,196,253.8,0,0.3,2.7,0,47.86,47.86,0,0,200,0,253.8,266,0,0,18,78,0,1787.74,0,100,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,17.44,0
167,494.5,31.1,0,0.05,0.79,0.16,0,119,0,0,1,0,0,196,253.8,0,0.3,2.7,0,47.86,47.86,0,0,200,0,253.8,266,0,0,18,78,0,1787.74,0,100,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,19.23,0
167,494.5,31.1,0,0.05,0.79,0.16,0,119,0,0,1,0,0,196,253.8,0,0.3,2.7,0,47.86,47.86,0,0,200,0,253.8,266,0,0,18,78,0,1787.74,0,100,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,20.19,1
167,494.5,31.1,0,0.05,0.79,0.16,0,119,0,0,1,0,0,196,253.8,0,0.3,2.7,0,47.86,47.86,0,0,200,0,253.8,266,0,0,18,78,0,1787.74,0,100,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,18.11,0
167,494.5,31.1,0,0.05,0.79,0.16,0,119,0,0,1,0,0,196,253.8,0,0.3,2.7,0,47.86,47.86,0,0,200,0,253.8,266,0,0,18,78,0,1787.74,0,100,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,16.97,0
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,47.86,47.86,0,0,150,0,253.8,266,0,0,78,0,0,1787.74,0,100,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,14.64,0
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,47.86,47.86,0,0,150,0,253.8,266,0,0,78,0,0,1787.74,0,100,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,10.72,0
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,47.86,47.86,0,0,150,0,253.8,266,0,0,78,0,0,1787.74,0,100,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,17.56,0
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,47.86,47.86,0,0,150,0,253.8,266,0,0,78,0,0,1787.74,0,100,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,5.93,0
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,47.86,47.86,0,0,150,0,253.8,266,0,0,78,0,0,1787.74,0,100,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,1.01,0
167,494.5,31.1,0,0.05,0.79,0.16,0,119,0,0,1,0,0,196,253.8,0,0.51,2.49,0,47.86,47.86,0,20,60,0,39.1,253.8,266,0,18,78,0,1787.74,0,100,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,18,0
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,47.86,118.71,0,370,0,0,253.8,266,0,0,18,78,0,1787.74,0,65,100,0,0,0,0,0,0,1,10,0,0,0,0,0,0,15.24,0
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,47.86,118.71,0,300,0,0,253.8,266,0,0,18,78,0,1787.74,0,65,100,0,0,0,0,0,0,1,10,0,0,0,0,0,0,16.21,0
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,47.86,118.71,0,210,0,0,253.8,266,0,0,18,78,0,1787.74,0,65,100,0,0,0,0,0,0,1,10,0,0,0,0,0,0,17.21,0
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,47.86,118.71,0,140,0,0,253.8,266,0,0,18,78,0,1787.74,0,65,100,0,0,0,0,0,0,1,10,0,0,0,0,0,0,15.98,0
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,47.86,47.86,0,200,0,0,253.8,266,0,0,18,78,0,1787.74,0,65,100,0,0,0,0,0,0,1,10,0,0,0,0,0,0,14.83,0
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,47.86,0,0,50,0,0,253.8,266,0,0,86.1,0,0,1787.74,0,120,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,15.39,0
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,47.86,0,0,50,0,0,253.8,266,0,0,86.1,0,0,1787.74,0,120,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,15.12,0
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,47.86,0,0,50,0,0,253.8,266,0,0,86.1,0,0,1787.74,0,120,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,14.32,0
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,47.86,0,0,20,0,0,253.8,266,0,0,18,0,0,1787.74,0,100,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0.03,0
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,47.86,0,0,40,0,0,253.8,266,0,0,18,0,0,1787.74,0,100,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,8.1,0
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,47.86,0,0,50,0,0,253.8,266,0,0,18,0,0,1787.74,0,100,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,8.6,0
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,47.86,0,0,75,0,0,253.8,266,0,0,18,0,0,1787.74,0,100,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,8.7,0
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,47.86,0,0,110,0,0,253.8,266,0,0,18,0,0,1787.74,0,100,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,1.1,0
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,47.86,910.9,0,50,0,0,253.8,266,0,0,18,78,0,1787.74,0,100,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,19.5,0
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,47.86,910.9,0,50,0,0,253.8,266,0,0,18,78,0,1787.74,0,100,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,18.23,0
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,47.86,910.9,0,50,0,0,253.8,266,0,0,18,78,0,1787.74,0,100,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,15.79,0
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,47.86,0,0,20,0,0,253.8,0,0,0,18,0,0,1787.74,0,100,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,11.6,0
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,47.86,0,0,20,0,0,253.8,0,0,0,18,0,0,1787.74,0,130,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,13.7,0
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,47.86,0,0,20,0,0,253.8,0,0,0,18,0,0,1787.74,0,130,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,12.6,0
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,47.86,0,0,20,0,0,253.8,0,0,0,18,0,0,1787.74,0,130,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,10.4,0
167,494.5,0,0,0.17,0.83,0,0,119,0,0,1,0,0,196,253.8,0,0.51,2.49,0,118.71,720.64,0,0,15,0,253.8,266,0,0,18,78,0,1787.74,0,100,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,13.6,0
167,494.5,0,0,0.17,0.83,0,0,119,0,0,1,0,0,196,253.8,0,0.51,2.49,0,118.71,720.64,0,0,15,0,253.8,266,0,0,18,78,0,1787.74,0,100,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,12.9,0
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,47.86,47.86,0,10,200,0,253.8,266,0,0,18,0,0,1787.74,0,100,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,9.55,0
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,47.86,47.86,0,50,200,0,253.8,266,0,0,18,0,0,1787.74,0,100,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,10.45,0
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,47.86,47.86,0,100,200,0,253.8,266,0,0,18,0,0,1787.74,0,100,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,12.97,0
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,47.86,47.86,0,200,200,0,253.8,266,0,0,18,0,0,1787.74,0,100,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,15.03,0
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,47.86,47.86,0,300,200,0,253.8,266,0,0,18,0,0,1787.74,0,100,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,8.18,0
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,47.86,47.86,0,400,200,0,253.8,266,0,0,18,0,0,1787.74,0,100,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,5.25,0
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,118.71,0,0,30,0,0,253.8,266,0,0,18,0,0,1787.74,0,100,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,10.6,0
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,118.71,0,0,60,0,0,253.8,266,0,0,18,0,0,1787.74,0,100,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,12.97,0
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,118.71,0,0,80,0,0,253.8,266,0,0,18,0,0,1787.74,0,100,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,12.18,0
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,47.86,0,0,40,0,0,253.8,266,0,0,78,86.1,0,1787.74,0,100,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,16.85,0
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,47.86,0,0,40,0,0,253.8,266,0,0,78,86.1,0,1787.74,0,100,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,18.69,0
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,47.86,0,0,25,0,0,253.8,266,0,0,78,86.1,0,1787.74,0,100,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,12.7,0
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,47.86,0,0,25,0,0,253.8,266,0,0,78,86.1,0,1787.74,0,100,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,14.4,0
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,47.86,0,0,25,0,0,253.8,266,0,0,78,86.1,0,1787.74,0,100,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,15,0
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,47.86,0,0,25,0,0,253.8,266,0,0,78,86.1,0,1787.74,0,100,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,16.3,0
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,47.86,0,0,25,0,0,253.8,266,0,0,78,86.1,0,1787.74,0,100,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,13.7,0
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,47.86,0,0,25,0,0,253.8,266,0,0,78,86.1,0,1787.74,0,100,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,10.7,0
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,47.86,47.86,0,50,150,0,253.8,266,0,0,18,253.8,0,1787.74,0,100,100,0,0,0,0,0,0,5,10,0,0,0,0,0,0,10.6,0
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,47.86,0,0,30,0,0,253.8,266,0,0,253.8,0,0,1787.74,0,125,100,0,0,0,0,0,0,5,5,0,0,0,0,0,0,11.4,0
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,47.86,0,0,30,0,0,253.8,266,0,0,253.8,0,0,1787.74,0,125,100,0,0,0,0,0,0,5,5,0,0,0,0,0,0,7.79,0
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,47.86,0,0,30,0,0,253.8,266,0,0,253.8,0,0,1787.74,0,125,100,0,0,0,0,0,0,5,5,0,0,0,0,0,0,6.55,0
167,494.5,31.1,0,0.05,0.79,0.16,0,119,0,0,1,0,0,196,253.8,0,0.51,2.49,0,47.86,47.86,0,30,150,0,39.1,253.8,266,0,18,78,0,1787.74,0,100,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,19.2,0
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,910.9,18,0,0,0.5,0,39.1,253.8,266,0,18,0,0,1787.74,0,100,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,9.5,0
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,47.86,47.86,0,0,200,0,253.8,266,0,0,18,0,0,1787.74,0,100,100,0,0,0,0,0,0,10,90,0,0,0,0,0,0,10.3,0
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,47.86,47.86,0,80,225,0,253.8,266,0,0,86.1,0,0,1787.74,0,100,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,10.12,0
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,47.86,47.86,0,80,250,0,253.8,266,0,0,86.1,0,0,1787.74,0,100,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,10.7,0
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,47.86,47.86,0,80,225,0,253.8,266,0,0,86.1,0,0,1787.74,0,100,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,11.51,0
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,47.86,47.86,0,80,190,0,253.8,266,0,0,86.1,0,0,1787.74,0,100,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,8.74,0
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,47.86,47.86,0,80,175,0,253.8,266,0,0,86.1,0,0,1787.74,0,100,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,6.02,0
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,840.77,0,0,200,0,0,253.8,266,0,0,18,0,0,1787.74,0,100,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,5.9,0
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,840.77,0,0,200,0,0,253.8,266,0,0,18,0,0,1787.74,0,100,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,9.4,0
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,840.77,0,0,200,0,0,253.8,266,0,0,18,0,0,1787.74,0,100,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,11.4,0
253,0,0,0,1,0,0,0,118.71,0,0,1,0,0,220,0,0,3,0,0,47.86,47.86,0,0,350,0,39.1,253.8,266,0,18,0,0,1787.74,0,70,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,1.71,0
253,0,0,0,1,0,0,0,118.71,0,0,1,0,0,220,0,0,3,0,0,47.86,47.86,0,0,450,0,39.1,253.8,266,0,18,0,0,1787.74,0,70,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,1.93,0
253,0,0,0,1,0,0,0,118.71,0,0,1,0,0,220,0,0,3,0,0,47.86,47.86,0,0,500,0,39.1,253.8,266,0,18,0,0,1787.74,0,70,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,2.1,0
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,47.86,47.86,0,0,1000,0,253.8,266,0,0,86.1,0,0,1787.74,0,100,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,3.63,0
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,47.86,47.86,0,0,1000,0,253.8,266,0,0,86.1,0,0,1787.74,0,100,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,5.04,0
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,720.64,0,0,40,0,0,253.8,266,0,0,18,0,0,1787.74,0,100,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,6.8,0
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,720.64,0,0,40,0,0,253.8,266,0,0,18,0,0,1787.74,0,100,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,9.8,0
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,720.64,0,0,40,0,0,253.8,266,0,0,18,0,0,1787.74,0,100,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,8.1,0
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,720.64,0,0,40,0,0,253.8,266,0,0,18,0,0,1787.74,0,100,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,8.8,0
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,720.64,0,0,40,0,0,253.8,266,0,0,18,0,0,1787.74,0,100,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,11.4,0
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,840,0,0,40,0,0,253.8,266,0,0,18,0,0,1787.74,0,100,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,7.2,0
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,840,0,0,40,0,0,253.8,266,0,0,18,0,0,1787.74,0,100,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,9.1,0
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,840,0,0,40,0,0,253.8,266,0,0,18,0,0,1787.74,0,100,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,8.4,0
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,840,0,0,40,0,0,253.8,266,0,0,18,0,0,1787.74,0,100,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,8.1,0
