,a1,a2,a1_coefficients,a2_coefficients,a3_coefficient,c1_coefficients,c2_coefficients,ETL_stack_sequence1,ETL_stack_sequence2,ETL_stack_sequence3,ETL_thickness1,ETL_thickness2,HTL_additives_compounds1,HTL_additives_compounds2,HTL_additives_compounds3,Perovskite_deposition_solvents1,Perovskite_deposition_solvents2,Perovskite_deposition_solvents3,HTL_stack_sequence1,Perovskite_deposition_thermal_annealing_temperature1,Perovskite_deposition_thermal_annealing_temperature2,Perovskite_deposition_thermal_annealing_time1,Perovskite_deposition_thermal_annealing_time2,JV_default_PCE
2852,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,47.86,0.0,300.0,0.0,39.1,253.8,266.0,253.8,0.0,0.0,56.06,70,70,30.0,15.0,0
2853,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,47.86,0.0,300.0,0.0,39.1,253.8,266.0,253.8,0.0,0.0,1787.74,70,70,30.0,15.0,0
2854,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,0.0,0.0,50.0,0.0,47.86,0.0,0.0,18.0,253.8,0.0,127.939,100,0,2.0,0.0,0
2855,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,0.0,0.0,30.0,0.0,253.8,266.0,0.0,18.0,0.0,0.0,1787.74,100,0,10.0,0.0,0
2856,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,0.0,0.0,50.0,0.0,253.8,266.0,0.0,18.0,0.0,0.0,1787.74,100,0,10.0,0.0,0
2857,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,0.0,0.0,50.0,0.0,253.8,266.0,0.0,18.0,0.0,0.0,1787.74,100,0,10.0,0.0,0
2858,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,0.0,0.0,50.0,0.0,253.8,266.0,0.0,18.0,0.0,0.0,1787.74,100,0,10.0,0.0,0
2859,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,0.0,0.0,50.0,0.0,253.8,266.0,0.0,18.0,0.0,0.0,1787.74,100,0,10.0,0.0,0
2860,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,0.0,0.0,50.0,0.0,253.8,266.0,0.0,18.0,0.0,0.0,1787.74,100,0,10.0,0.0,0
2861,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,0.0,0.0,30.0,0.0,253.8,266.0,0.0,18.0,0.0,0.0,1787.74,100,0,10.0,0.0,0
2862,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,0.0,0.0,50.0,0.0,253.8,266.0,0.0,18.0,0.0,0.0,1787.74,100,0,10.0,0.0,0
2863,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,0.0,0.0,50.0,0.0,253.8,266.0,0.0,18.0,0.0,0.0,1787.74,100,0,10.0,0.0,0
2864,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,0.0,0.0,50.0,0.0,253.8,266.0,0.0,18.0,0.0,0.0,1787.74,100,0,10.0,0.0,0
2865,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,0.0,0.0,50.0,0.0,253.8,266.0,0.0,18.0,0.0,0.0,1787.74,100,0,10.0,0.0,0
2866,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,0.0,0.0,50.0,0.0,253.8,266.0,0.0,18.0,0.0,0.0,1787.74,100,0,10.0,0.0,0
2867,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,47.86,0.0,30.0,300.0,253.8,266.0,0.0,86.1,0.0,0.0,18.0,100,0,20.0,0.0,0
2868,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,47.86,0.0,30.0,300.0,253.8,266.0,0.0,86.1,0.0,0.0,18.0,100,0,20.0,0.0,0
2869,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,47.86,0.0,30.0,300.0,253.8,266.0,0.0,86.1,0.0,0.0,18.0,100,0,20.0,0.0,0
2870,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,47.86,0.0,30.0,300.0,253.8,266.0,0.0,86.1,0.0,0.0,1787.74,100,0,20.0,0.0,0
2871,253.0,31.1,0.83,0.17,0.0,0.51,2.49,47.86,47.86,0.0,30.0,0.0,0.0,0.0,0.0,18.0,78.0,99.13,1787.74,100,0,60.0,0.0,0
2872,253.0,31.1,0.83,0.17,0.0,0.51,2.49,47.86,47.86,0.0,30.0,0.0,253.8,266.0,0.0,18.0,78.0,99.13,1787.74,100,0,60.0,0.0,0
2873,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,0.0,0.0,80.0,0.0,253.8,266.0,0.0,253.8,0.0,0.0,1787.74,100,135,5.0,15.0,0
2874,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,0.0,0.0,80.0,0.0,253.8,266.0,0.0,253.8,0.0,0.0,1787.74,100,135,5.0,15.0,0
2875,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,0.0,0.0,80.0,0.0,253.8,266.0,0.0,253.8,0.0,0.0,1787.74,100,135,5.0,15.0,0
2876,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,47.86,0.0,30.0,0.0,253.8,266.0,0.0,18.0,78.0,0.0,1787.74,100,0,10.0,0.0,0
2877,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,47.86,0.0,30.0,0.0,253.8,266.0,0.0,18.0,78.0,0.0,1787.74,100,0,10.0,0.0,1
2878,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,47.86,0.0,30.0,250.0,253.8,266.0,0.0,18.0,0.0,0.0,1787.74,100,0,10.0,0.0,0
2879,31.1,31.1,2.0,1.0,0.0,3.0,0.0,47.86,0.0,0.0,30.0,0.0,253.8,266.0,0.0,18.0,78.0,0.0,1787.74,100,0,10.0,0.0,0
2880,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,47.86,0.0,60.0,100.0,253.8,266.0,0.0,18.0,78.0,0.0,56.06,100,0,10.0,0.0,0
2881,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,47.86,0.0,60.0,100.0,253.8,266.0,0.0,18.0,78.0,0.0,1787.74,100,0,10.0,0.0,0
2882,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,0.0,0.0,40.0,0.0,253.8,266.0,0.0,18.0,0.0,0.0,1787.74,100,0,10.0,0.0,0
2883,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,0.0,0.0,40.0,0.0,253.8,266.0,0.0,18.0,0.0,0.0,1787.74,100,0,10.0,0.0,0
2884,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,47.86,0.0,50.0,500.0,253.8,266.0,0.0,253.8,0.0,0.0,166.28316,70,70,10.0,10.0,0
2885,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,47.86,0.0,50.0,500.0,253.8,266.0,0.0,253.8,0.0,0.0,166.28316,70,70,10.0,10.0,0
2886,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,47.86,0.0,50.0,500.0,253.8,266.0,0.0,253.8,0.0,0.0,166.28316,70,70,10.0,10.0,0
2887,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,47.86,0.0,50.0,500.0,253.8,266.0,0.0,253.8,0.0,0.0,166.28316,70,70,10.0,10.0,0
2888,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,47.86,0.0,50.0,500.0,253.8,266.0,0.0,253.8,0.0,0.0,166.28316,70,70,10.0,10.0,0
2889,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,47.86,0.0,50.0,500.0,39.1,253.8,266.0,253.8,0.0,0.0,1787.74,70,70,10.0,10.0,0
2890,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,47.86,0.0,50.0,250.0,253.8,266.0,0.0,253.8,0.0,0.0,166.28316,70,70,10.0,10.0,0
2891,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,47.86,0.0,50.0,500.0,253.8,266.0,0.0,253.8,0.0,0.0,166.28316,70,70,10.0,10.0,0
2892,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,47.86,0.0,50.0,250.0,253.8,266.0,0.0,253.8,0.0,0.0,166.28316,70,70,10.0,10.0,0
2893,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,47.86,0.0,50.0,500.0,253.8,266.0,0.0,253.8,0.0,0.0,166.28316,70,70,10.0,10.0,0
2894,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,47.86,0.0,50.0,250.0,253.8,266.0,0.0,253.8,0.0,0.0,166.28316,70,70,10.0,10.0,0
2895,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,47.86,0.0,50.0,500.0,253.8,266.0,0.0,253.8,0.0,0.0,166.28316,70,70,10.0,10.0,0
2896,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,47.86,0.0,50.0,250.0,253.8,266.0,0.0,253.8,0.0,0.0,166.28316,70,70,10.0,10.0,0
2897,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,47.86,0.0,50.0,500.0,253.8,266.0,0.0,253.8,0.0,0.0,166.28316,70,70,10.0,10.0,0
2898,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,47.86,0.0,50.0,250.0,253.8,266.0,0.0,253.8,0.0,0.0,166.28316,70,70,10.0,10.0,0
2899,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,47.86,0.0,50.0,500.0,253.8,266.0,0.0,253.8,0.0,0.0,166.28316,70,70,10.0,10.0,0
2900,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,47.86,0.0,50.0,250.0,39.1,253.8,266.0,253.8,0.0,0.0,1787.74,70,70,10.0,10.0,0
2901,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,47.86,0.0,50.0,500.0,39.1,253.8,266.0,253.8,0.0,0.0,1787.74,70,70,10.0,10.0,0
2902,217.0,0.0,1.0,0.0,0.0,3.0,0.0,910.9,332.4,0.0,50.0,10.0,143.958,0.0,0.0,18.0,0.0,0.0,70000.0,100,0,50.0,0.0,0
2903,217.0,0.0,1.0,0.0,0.0,3.0,0.0,910.9,332.4,0.0,50.0,10.0,143.958,0.0,0.0,18.0,0.0,0.0,70000.0,100,0,50.0,0.0,0
2904,217.0,0.0,1.0,0.0,0.0,3.0,0.0,910.9,332.4,0.0,50.0,10.0,143.958,0.0,0.0,18.0,0.0,0.0,70000.0,100,0,50.0,0.0,0
2905,253.0,31.1,0.4,0.6,0.0,0.1,2.9,720.64,0.0,0.0,35.0,0.0,253.8,266.0,0.0,18.0,78.0,0.0,1787.74,130,0,20.0,0.0,1
2906,253.0,31.1,0.4,0.6,0.0,0.1,2.9,47.86,0.0,0.0,40.0,0.0,253.8,266.0,0.0,18.0,78.0,0.0,1787.74,130,0,20.0,0.0,0
2907,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,47.86,0.0,50.0,0.0,253.8,266.0,0.0,18.0,78.0,0.0,157.15,65,100,3.0,5.0,0
2908,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,47.86,0.0,50.0,0.0,253.8,266.0,0.0,18.0,78.0,0.0,157.15,65,100,3.0,5.0,0
2909,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,47.86,0.0,0.0,450.0,0.0,0.0,0.0,87.12,0.0,0.0,1787.74,100,0,15.0,0.0,0
2910,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,47.86,0.0,0.0,450.0,253.8,266.0,0.0,87.12,0.0,0.0,1787.74,100,0,15.0,0.0,0
2911,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,0.0,0.0,31.2,0.0,253.8,266.0,0.0,18.0,0.0,0.0,1787.74,100,0,30.0,0.0,0
2912,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,0.0,0.0,30.6,0.0,253.8,266.0,0.0,18.0,0.0,0.0,1787.74,100,0,30.0,0.0,0
2913,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,0.0,0.0,31.1,0.0,253.8,266.0,0.0,18.0,0.0,0.0,1787.74,100,0,30.0,0.0,0
2914,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,0.0,0.0,30.2,0.0,253.8,266.0,0.0,18.0,0.0,0.0,1787.74,100,0,30.0,0.0,0
2915,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,0.0,0.0,31.2,0.0,253.8,266.0,0.0,18.0,0.0,0.0,1787.74,100,0,30.0,0.0,0
2916,107.87,132.9,1.0,2.0,0.0,6.0,0.0,720.64,360.45,0.0,30.0,8.0,63.5,0.0,0.0,78.0,0.0,0.0,108.91,200,0,5.0,0.0,0
2917,107.87,132.9,1.0,2.0,0.0,6.0,0.0,720.64,360.45,0.0,30.0,8.0,63.5,0.0,0.0,78.0,0.0,0.0,108.91,150,0,5.0,0.0,0
2918,107.87,132.9,1.0,2.0,0.0,6.0,0.0,720.64,360.45,0.0,30.0,8.0,63.5,0.0,0.0,78.0,0.0,0.0,108.91,250,0,5.0,0.0,0
2919,107.87,132.9,1.0,2.0,0.0,6.0,0.0,720.64,360.45,0.0,30.0,8.0,63.5,0.0,0.0,78.0,0.0,0.0,108.91,300,0,5.0,0.0,0
2920,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,720.64,0.0,30.0,0.0,253.8,266.0,0.0,18.0,78.0,0.0,1787.74,100,0,10.0,0.0,0
2921,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,720.64,0.0,30.0,0.0,253.8,266.0,0.0,18.0,78.0,0.0,1787.74,100,0,10.0,0.0,0
2922,253.0,31.1,0.6,0.4,0.0,0.3,2.9,118.71,0.0,0.0,40.0,0.0,253.8,266.0,0.0,18.0,253.8,0.0,1787.74,70,150,30.0,15.0,0
2923,253.0,31.1,0.6,0.4,0.0,0.3,2.9,118.71,0.0,0.0,40.0,0.0,253.8,266.0,0.0,18.0,253.8,0.0,1787.74,70,150,30.0,15.0,0
2924,253.0,31.1,0.6,0.4,0.0,0.3,2.9,118.71,0.0,0.0,40.0,0.0,253.8,266.0,0.0,18.0,253.8,0.0,1787.74,70,150,30.0,15.0,0
2925,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,47.86,0.0,30.0,200.0,253.8,253.8,0.0,18.0,78.0,0.0,266.0,60,100,1.0,2.0,0
2926,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,0.0,0.0,150.0,0.0,253.8,266.0,0.0,78.0,86.1,0.0,1787.74,100,0,10.0,0.0,0
2927,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,0.0,0.0,150.0,0.0,253.8,266.0,0.0,78.0,86.1,0.0,1787.74,100,0,10.0,0.0,0
2928,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,0.0,0.0,150.0,0.0,253.8,266.0,0.0,78.0,86.1,0.0,1787.74,100,0,10.0,0.0,0
2929,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,0.0,0.0,150.0,0.0,253.8,266.0,0.0,78.0,86.1,0.0,1787.74,100,0,10.0,0.0,0
2930,167.0,494.5,0.05,0.81,0.14,0.45,2.55,118.71,0.0,0.0,10.0,0.0,39.1,253.8,266.0,18.0,78.0,0.0,1787.74,120,0,10.0,0.0,0
2931,167.0,494.5,0.05,0.81,0.14,0.45,2.55,118.71,100.02,0.0,10.0,0.0,39.1,253.8,266.0,18.0,78.0,0.0,1787.74,120,0,10.0,0.0,0
2932,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,47.86,0.0,10.0,0.0,39.1,253.8,266.0,253.8,0.0,0.0,1787.74,70,70,30.0,15.0,0
2933,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,47.86,0.0,10.0,0.0,39.1,253.8,266.0,253.8,0.0,0.0,1787.74,70,70,30.0,15.0,0
2934,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,47.86,0.0,10.0,0.0,39.1,253.8,266.0,253.8,0.0,0.0,1787.74,70,70,30.0,15.0,0
2935,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,47.86,0.0,10.0,0.0,39.1,253.8,266.0,253.8,0.0,0.0,1787.74,70,70,30.0,15.0,0
2936,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,0.0,0.0,100.0,0.0,253.8,266.0,0.0,18.0,0.0,0.0,1787.74,105,0,80.0,0.0,0
2937,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,0.0,0.0,100.0,0.0,253.8,266.0,0.0,18.0,0.0,0.0,166.28316,105,0,80.0,0.0,0
2938,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,720.64,0.0,100.0,10.0,253.8,266.0,0.0,18.0,0.0,0.0,1787.74,105,0,80.0,0.0,0
2939,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,720.64,0.0,100.0,10.0,253.8,266.0,0.0,18.0,0.0,0.0,166.28316,105,0,80.0,0.0,0
2940,167.0,0.0,1.0,0.0,0.0,1.0,2.0,47.86,0.0,0.0,112.0,0.0,253.8,266.0,0.0,18.0,78.0,0.0,1787.74,100,0,5.0,0.0,0
2941,167.0,0.0,1.0,0.0,0.0,1.0,2.0,47.86,0.0,0.0,112.0,0.0,253.8,266.0,0.0,18.0,78.0,0.0,1787.74,100,0,5.0,0.0,0
2942,167.0,494.5,0.05,0.8075,0.1425,0.45,2.55,47.86,47.86,0.0,30.0,0.0,253.8,266.0,0.0,18.0,78.0,0.0,1787.74,100,0,60.0,0.0,0
2943,167.0,494.5,0.05,0.8075,0.1425,0.45,2.55,47.86,47.86,0.0,30.0,0.0,253.8,266.0,0.0,18.0,78.0,0.0,1787.74,100,0,60.0,0.0,1
2944,167.0,494.5,0.05,0.8075,0.1425,0.45,2.55,47.86,47.86,0.0,30.0,0.0,253.8,266.0,0.0,18.0,78.0,0.0,1787.74,100,0,60.0,0.0,0
2945,167.0,494.5,0.05,0.8075,0.1425,0.45,2.55,47.86,47.86,0.0,30.0,0.0,253.8,266.0,0.0,18.0,78.0,0.0,1787.74,100,0,60.0,0.0,1
2946,253.0,31.1,0.85,0.15,0.0,0.45,2.55,47.86,47.86,0.0,40.0,200.0,253.8,266.0,0.0,18.0,78.0,0.0,1787.74,100,0,30.0,0.0,0
2947,253.0,31.1,0.85,0.15,0.0,0.45,2.55,47.86,47.86,0.0,40.0,200.0,253.8,266.0,0.0,18.0,78.0,0.0,1787.74,100,0,30.0,0.0,0
2948,253.0,31.1,0.85,0.15,0.0,0.45,2.55,47.86,47.86,0.0,40.0,200.0,253.8,266.0,0.0,18.0,78.0,0.0,1787.74,100,0,30.0,0.0,0
2949,253.0,31.1,0.85,0.15,0.0,0.45,2.55,47.86,47.86,0.0,0.0,150.0,39.1,253.8,266.0,18.0,78.0,0.0,1787.74,100,0,90.0,0.0,0
2950,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,47.86,0.0,0.0,150.0,39.1,253.8,266.0,18.0,0.0,0.0,1787.74,100,0,90.0,0.0,0
2951,217.0,0.0,1.0,0.0,0.0,3.0,0.0,253.8,910.9,0.0,80.0,0.0,253.8,266.0,0.0,78.0,86.1,0.0,1787.74,100,0,10.0,0.0,0
2952,217.0,0.0,1.0,0.0,0.0,3.0,0.0,253.8,910.9,0.0,80.0,0.0,253.8,266.0,0.0,78.0,86.1,0.0,1787.74,100,0,10.0,0.0,0
2953,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,47.86,0.0,80.0,600.0,253.8,266.0,0.0,86.1,0.0,0.0,1787.74,100,0,5.0,0.0,0
2954,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,47.86,0.0,80.0,600.0,253.8,266.0,0.0,86.1,0.0,0.0,166.28316,100,0,5.0,0.0,0
2955,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,47.86,0.0,30.0,300.0,266.0,0.0,0.0,78.0,0.0,0.0,1787.74,100,0,10.0,0.0,0
2956,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,47.86,0.0,30.0,300.0,79.1,0.0,0.0,78.0,0.0,0.0,1787.74,100,0,10.0,0.0,0
2957,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,47.86,0.0,30.0,300.0,618.69,0.0,0.0,78.0,0.0,0.0,1787.74,100,0,10.0,0.0,0
2958,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,47.86,0.0,30.0,300.0,85.1,0.0,0.0,78.0,0.0,0.0,1787.74,100,0,10.0,0.0,0
2959,167.0,0.0,1.0,0.0,0.0,1.0,2.0,118.71,0.0,0.0,40.0,0.0,39.1,253.8,266.0,18.0,78.0,0.0,1787.74,55,240,1.0,1.0,0
2960,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,47.86,0.0,80.0,170.0,253.8,266.0,0.0,253.8,0.0,0.0,1787.74,70,70,10.0,20.0,0
2961,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,47.86,0.0,80.0,170.0,253.8,266.0,0.0,253.8,0.0,0.0,1787.74,70,70,10.0,20.0,0
2962,253.0,31.1,0.83,0.17,0.0,0.17,2.83,47.86,47.86,0.0,0.0,100.0,253.8,266.0,0.0,18.0,78.0,0.0,1787.74,100,0,30.0,0.0,0
2963,253.0,31.1,0.83,0.17,0.0,0.17,2.83,47.86,47.86,0.0,0.0,300.0,253.8,266.0,0.0,18.0,78.0,0.0,1787.74,100,0,30.0,0.0,0
2964,253.0,31.1,0.83,0.17,0.0,0.17,2.83,47.86,47.86,0.0,0.0,650.0,253.8,266.0,0.0,18.0,78.0,0.0,1787.74,100,0,30.0,0.0,0
2965,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,47.86,0.0,0.0,400.0,253.8,266.0,0.0,253.8,0.0,0.0,1787.74,70,100,15.0,15.0,0
2966,253.0,31.1,0.85,0.15,0.0,0.45,2.55,47.86,47.86,0.0,30.0,250.0,39.1,253.8,266.0,18.0,78.0,0.0,1787.74,100,0,40.0,0.0,0
2967,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,47.86,0.0,40.0,210.0,253.8,266.0,0.0,78.0,86.1,0.0,1787.74,110,0,30.0,0.0,0
2968,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,47.86,0.0,40.0,210.0,253.8,266.0,0.0,78.0,86.1,0.0,1787.74,110,0,30.0,0.0,0
2969,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,47.86,0.0,40.0,210.0,253.8,266.0,0.0,78.0,86.1,0.0,1787.74,110,0,30.0,0.0,0
2970,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,47.86,0.0,40.0,210.0,253.8,266.0,0.0,78.0,86.1,0.0,1787.74,110,0,30.0,0.0,0
2971,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,47.86,0.0,40.0,210.0,253.8,266.0,0.0,78.0,86.1,0.0,1787.74,110,0,30.0,0.0,0
2972,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,47.86,0.0,0.0,40.0,253.8,266.0,0.0,18.0,78.0,0.0,1787.74,65,100,1.0,60.0,0
2973,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,47.86,0.0,0.0,40.0,253.8,266.0,0.0,18.0,0.0,0.0,1787.74,65,100,1.0,60.0,0
2974,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,47.86,0.0,0.0,40.0,253.8,266.0,0.0,18.0,78.0,0.0,1787.74,65,100,1.0,60.0,0
2975,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,47.86,0.0,0.0,40.0,253.8,266.0,0.0,18.0,78.0,0.0,1787.74,65,100,1.0,60.0,0
2976,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,47.86,0.0,0.0,40.0,253.8,266.0,0.0,18.0,78.0,0.0,1787.74,65,100,1.0,60.0,0
2977,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,47.86,0.0,0.0,40.0,253.8,266.0,0.0,18.0,0.0,0.0,1787.74,65,100,1.0,60.0,0
2978,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,47.86,0.0,0.0,40.0,253.8,266.0,0.0,18.0,0.0,0.0,1787.74,65,100,1.0,60.0,0
2979,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,47.86,0.0,0.0,40.0,253.8,266.0,0.0,18.0,0.0,0.0,1787.74,65,100,1.0,60.0,0
2980,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,47.86,0.0,50.0,300.0,39.1,253.8,266.0,78.0,0.0,0.0,56.06,120,0,10.0,0.0,0
2981,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,47.86,0.0,50.0,300.0,39.1,253.8,266.0,78.0,0.0,0.0,56.06,120,0,10.0,0.0,0
2982,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,0.0,0.0,10.0,0.0,253.8,266.0,0.0,18.0,78.0,0.0,1787.74,70,100,1.0,3.0,0
2983,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,118.71,0.0,10.0,20.0,253.8,266.0,0.0,18.0,78.0,0.0,1787.74,70,100,1.0,3.0,0
2984,167.0,494.5,0.1,0.1,0.8,3.0,0.0,253.8,0.0,0.0,15.0,0.0,18.0,0.0,0.0,18.0,0.0,0.0,157.15,100,0,10.0,0.0,0
2985,167.0,494.5,0.1,0.1,0.8,3.0,0.0,253.8,0.0,0.0,30.0,0.0,18.0,0.0,0.0,18.0,0.0,0.0,157.15,100,0,10.0,0.0,0
2986,167.0,494.5,0.1,0.1,0.8,3.0,0.0,253.8,0.0,0.0,40.0,0.0,18.0,0.0,0.0,18.0,0.0,0.0,157.15,100,0,10.0,0.0,0
2987,167.0,494.5,0.1,0.1,0.8,3.0,0.0,253.8,0.0,0.0,50.0,0.0,18.0,0.0,0.0,18.0,0.0,0.0,157.15,100,0,10.0,0.0,0
2988,217.0,0.0,1.0,0.0,0.0,3.0,0.0,81.4,81.4,910.9,50.0,300.0,253.8,0.0,0.0,253.8,0.0,0.0,166.28316,100,100,30.0,30.0,0
2989,217.0,0.0,1.0,0.0,0.0,3.0,0.0,81.4,81.4,910.9,50.0,300.0,253.8,0.0,0.0,253.8,0.0,0.0,166.28316,100,100,30.0,30.0,0
2990,217.0,0.0,1.0,0.0,0.0,3.0,0.0,81.4,81.4,910.9,50.0,300.0,253.8,0.0,0.0,253.8,0.0,0.0,166.28316,100,100,30.0,30.0,0
2991,253.0,31.1,0.07,0.93,0.0,3.0,0.0,81.4,81.4,910.9,50.0,300.0,253.8,0.0,0.0,253.8,0.0,0.0,166.28316,100,100,30.0,30.0,0
2992,59.07,31.1,0.14,0.86,0.0,3.0,0.0,81.4,81.4,910.9,50.0,300.0,253.8,0.0,0.0,253.8,0.0,0.0,166.28316,100,100,30.0,30.0,0
2993,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,0.0,0.0,50.0,0.0,253.8,266.0,0.0,18.0,0.0,0.0,1787.74,95,0,10.0,0.0,0
2994,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,0.0,0.0,50.0,0.0,253.8,266.0,0.0,18.0,0.0,0.0,1787.74,95,0,10.0,0.0,0
2995,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,47.86,0.0,0.0,100.0,253.8,266.0,0.0,78.0,86.1,0.0,1787.74,100,0,10.0,0.0,0
2996,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,0.0,0.0,100.0,0.0,253.8,266.0,0.0,18.0,0.0,0.0,1787.74,100,0,60.0,0.0,0
